ICAO Code,IATA Code,Airport Name,City/Town,Country,Latitude Decimal Degrees,Longitude Decimal Degrees
SBPC,POO,POCOS DE CALDAS,POCOS DE CALDAS,BRAZIL,-21.843000000000004,-46.568000000000005
SBPF,PFB,LAURO KURTZ,PASSO FUNDO,BRAZIL,-28.244,-52.326
SBPG,,,PARANAGUA,BRAZIL,0.0,0.0
SBPI,,,PETROPOLIS,BRAZIL,0.0,0.0
SBPK,PET,PELOTAS,PELOTAS,BRAZIL,-31.718000000000004,-52.328
SBPL,PNZ,PETROLINA,PETROLINA,BRAZIL,-9.363999999999999,-40.564
SBPN,PNB,PORTO NACIONAL,PORTO NACIONAL,BRAZIL,-10.719000000000001,-48.4
SBPP,PMG,PONTA PORA,PONTA PORA,BRAZIL,-22.549,-55.703
SBPT,,,OBENTENI,PERU,0.0,0.0
SBPV,PVH,GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA,PORTO VELHO,BRAZIL,-8.709,-63.902
SBPW,,,PINDAMONHANGABA,BRAZIL,0.0,0.0
SBQV,,VITORIA DA CONQUISTA,VITORIA DA CONQUISTA,BRAZIL,-14.862,-40.863
SBRB,RBR,PRESIDENTE MEDICI,RIO BRANCO,BRAZIL,-9.869,-67.89399999999999
SBRF,REC,GUARARAPES,RECIFE,BRAZIL,-8.126,-34.923
SBRG,RIG,RIO GRANDE,RIO GRANDE,BRAZIL,-32.083,-52.166000000000004
SBRJ,SDU,SANTOS DUMONT,RIO DE JANEIRO,BRAZIL,-22.91,-43.163000000000004
SBRP,RAO,LEITE LOPES,RIBEIRAO PRETO,BRAZIL,-21.134,-47.773999999999994
SBRQ,,,SAO ROQUE,BRAZIL,0.0,0.0
SBSA,,,SAO CARLOS,BRAZIL,0.0,0.0
SBSC,STU,SANTA CRUZ,RIO DE JANEIRO,BRAZIL,-22.932,-43.718999999999994
SBSI,IGU,,IGUASSU FALLS,BRAZIL,0.0,0.0
SBSJ,SJK,SAO JOSE DOS CAMPOS,SAO JOSE DOS CAMPOS,BRAZIL,-23.229,-45.861000000000004
SBSL,SLZ,MARECHAL CUNHA MACHADO,SAO LUIS,BRAZIL,-2.589,-44.236000000000004
SBSM,STM,SANTA MARIA,SANTAREM,BRAZIL,-29.711,-53.688
SBSP,CGH,CONGONHAS,SAO PAULO,BRAZIL,-23.627,-46.655
SBSR,SJP,SAO JOSE DO RIO PRETO,SAO JOSE DO RIO PRETO,BRAZIL,-20.816,-49.406000000000006
SBST,SSZ,SANTOS AIR BASE,SANTOS,BRAZIL,-23.925,-46.288000000000004
SBSV,SSA,DEPUTADO LUIS EDUARDO MAGALHAES,SALVADOR,BRAZIL,-12.911,-38.330999999999996
SBSY,,,CHRISTALANDIA,BRAZIL,0.0,0.0
SBTB,,TROMBETAS,ORIXIMINA,BRAZIL,-1.489,-56.397
SBTE,THE,SENADOR PETRONIO PORTELLA,TERESINA,BRAZIL,-5.06,-42.823
SBTF,TFF,TEFE,TEFE,BRAZIL,-3.383,-64.72399999999999
SBTK,,TARAUACA,TARAUACA,BRAZIL,-8.155,-70.783
SBTL,,TELEMACO BORBA,TELEMACO BORBA,BRAZIL,-24.316999999999997,-50.651
SBTS,,TIRIOS,OBIDOS TIRIOS,BRAZIL,2.2230000000000003,-55.946000000000005
SBTT,TBT,TABATINGA,TABATINGA,BRAZIL,-4.256,-69.936
SBTU,TUR,TUCURUI,TUCURUI,BRAZIL,-3.785,-49.718999999999994
SBUA,,SAO GABRIEL DA CACHOEIRA,SAO GABRIEL,BRAZIL,-0.14800000000000002,-66.986
SBUF,PAV,PAULO AFONSO,PAULO ALFONSO,BRAZIL,-9.401,-38.251
SBUG,URG,RUBEM BERTA,URUGUAIANA,BRAZIL,-29.781999999999996,-57.038000000000004
SBUL,UDI,UBERLANDIA,UBERLANDIA,BRAZIL,-18.883,-48.226000000000006
SBUP,,URUBUPUNGA,CASTILHO,BRAZIL,-20.776999999999997,-51.565
SBUR,UBA,UBERABA,UBERABA,BRAZIL,-19.765,-47.965
SBVG,VAG,MAJOR BRIGADEIRO TROMPOWSKY,VARGINHA,BRAZIL,-21.59,-45.473
SBVH,BVH,VILHENA,VILHENA,BRAZIL,-12.694,-60.098
SBVT,VIX,GOIABEIRAS,VITORIA,BRAZIL,-20.256,-40.289
SBXG,BPG,,BARRA DO GARCAS,BRAZIL,0.0,0.0
SBYA,,IAUARETE,IAUARETE,BRAZIL,0.607,-69.186
SBYS,QPS,CAMPO FONTENELLE,PIRACUNUNGA,BRAZIL,-21.985,-47.338
SCAC,ZUD,PUPELDE,ANCUD,CHILE,-41.906000000000006,-73.797
SCAP,WAP,ALTO PALENA,ALTO PALENA,CHILE,-43.615,-71.807
SCAR,ARI,CHACALLUTA,ARICA,CHILE,-18.348,-70.339
SCBA,BBA,BALMACEDA,BALMACEDA,CHILE,-45.916000000000004,-71.689
SCBQ,,EL BOSQUE,SANTIAGO,CHILE,-33.562,-70.688
SCCC,CCH,CHILE CHICO,CHILE CHICO,CHILE,-46.582,-71.69800000000001
SCCF,CJC,EL LOA,CALAMA,CHILE,-22.499000000000002,-68.904
SCCH,,GENERAL BERNARDO O HIGGINS,CHILLAN,CHILE,-36.583,-72.032
SCCI,PUQ,CARLOS IBANEZ DEL CAMPO INTERNATIONAL,PUNTA ARENAS,CHILE,-53.003,-70.855
SCCY,GXQ,TENIENTE VIDAL,COYHAIQUE,CHILE,-45.593999999999994,-72.10600000000001
SCDA,IQQ,DIEGO ARACENA INTERNATIONAL,IQUIQUE,CHILE,-20.535,-70.181
SCEL,SCL,ARTURO MERINO BENITEZ INTERNATIONAL,SANTIAGO,CHILE,-33.393,-70.786
SCFA,ANF,CERRO MORENO INTERNATIONAL,ANTOFAGASTA,CHILE,-23.444000000000003,-70.445
SCFM,,CAPITAN FUENTES MARTINEZ,PORVENIR,CHILE,-53.254,-70.319
SCFT,,,FUTALEUFU,CHILE,0.0,0.0
SCGE,LSQ,MARIA DOLORES,LOS ANGELES,CHILE,-37.402,-72.426
SCGZ,,GUARDIAMARINA ZANARTU,PUERTO WILLIAMS,CHILE,-54.931000000000004,-67.626
SCHA,CPO,CHAMONATE,COPIAPO,CHILE,-27.296,-70.414
SCIC,,GENERAL FREIRE,CURICO,CHILE,-34.967,-71.217
SCIE,CCP,CARRIEL SUR INTERNATIONAL,CONCEPCION,CHILE,-36.773,-73.063
SCIP,IPC,MATAVERI INTERNATIONAL,EASTER ISLAND,CHILE,-27.165,-109.42200000000001
SCJO,ZOS,CANAL BAJO CARLOS HOTT SIEBERT,OSORNO,CHILE,-40.611,-73.06
SCLL,,VALLENAR,VALLENAR,CHILE,-28.598000000000003,-70.759
SCON,,,QUELLON,CHILE,0.0,0.0
SCRD,,,VINA DEL MAR,CHILE,0.0,0.0
SCRG,,DE LA INDEPENDENCIA,RANCAGUA,CHILE,-34.174,-70.77600000000001
SCRM,,TENIENTE RODOLFO MARSH MARTIN,ISLA REY JORGE,ANTARCTICA,-62.191,-58.986999999999995
SCSE,LSC,LA FLORIDA,LA SERENA,CHILE,-29.916,-71.191
SCSN,,SANTO DOMINGO,SANTO DOMINGO,CHILE,-33.657,-71.616
SCSR,,,SEGUNDO CORRAL,CHILE,0.0,0.0
SCST,,GAMBOA,CASTRO,CHILE,-42.49100000000001,-73.774
SCTB,,EULOGIO SANCHEZ,SANTIAGO,CHILE,-33.455999999999996,-70.547
SCTC,ZCO,MAQUEHUE,TEMUCO,CHILE,-38.769,-72.63600000000001
SCTE,PMC,EL TEPUAL INTERNATIONAL,PUERTO MONTT,CHILE,-41.43899999999999,-73.094
SCTI,ULC,LOS CERRILLOS,SANTIAGO,CHILE,-33.493,-70.69800000000001
SCTN,WCH,CHAITEN,CHAITEN,CHILE,-42.933,-72.699
SCVD,ZAL,PICHOY,VALDIVIA,CHILE,-39.65,-73.086
SCZP,,,ZAPAHUIRA,CHILE,0.0,0.0
SEAG,,,JHIKATAL,ECUADOR,0.0,0.0
SEAM,ATF,CHACHOAN,AMBATO,ECUADOR,-1.212,-78.574
SEAN,,,ANA MARIA,ECUADOR,0.0,0.0
SEAO,,,AGROMARINA,ECUADOR,0.0,0.0
SEAP,,,ARAPICOS,ECUADOR,0.0,0.0
SEAR,,,ARAJUNO,ECUADOR,0.0,0.0
SEAS,,,ASCAZUBI,ECUADOR,0.0,0.0
SEAV,,,AGRIVEL,ECUADOR,0.0,0.0
SEAY,,,AYANGUE,ECUADOR,0.0,0.0
SEBC,,,BAHIA DE CARAQUEZ,ECUADOR,0.0,0.0
SEBF,,,BUENA,ECUADOR,0.0,0.0
SEBG,,,BALAO GRANDE,ECUADOR,0.0,0.0
SEBH,,,BALAO CHICO,ECUADOR,0.0,0.0
SEBT,,,EL BATAN,ECUADOR,0.0,0.0
SECA,,,CATARAMA,ECUADOR,0.0,0.0
SECC,,,CONDORCOCHA,ECUADOR,0.0,0.0
SECD,,,CALADEMAR,ECUADOR,0.0,0.0
SECE,,,SANTA CECILIA,ECUADOR,0.0,0.0
SECF,,,CAFI,ECUADOR,0.0,0.0
SECG,,,CHONGON,ECUADOR,0.0,0.0
SECH,,,CHONE,ECUADOR,0.0,0.0
SECI,,,CALICA,ECUADOR,0.0,0.0
SECM,,HACIENDA CLEMENTINA,CLEMENTIA,ECUADOR,-1.706,-79.37899999999999
SECN,,,CORVINSA,ECUADOR,0.0,0.0
SECO,OCC,FRANCISCO DE ORELLANA,COCA,ECUADOR,-0.46299999999999997,-76.986
SECP,,,CORVAPAR,ECUADOR,0.0,0.0
SECQ,,,COAQUE,ECUADOR,0.0,0.0
SECR,,,CURARAY,ECUADOR,0.0,0.0
SECU,CUE,MARISCAL LAMAR,CUENCA,ECUADOR,-2.889,-78.984
SECV,,,CAMAVEL,ECUADOR,0.0,0.0
SECY,,,CAMAGUAY,ECUADOR,0.0,0.0
SEEP,,,EL PIEDRERO,ECUADOR,0.0,0.0
SEES,ESM,,ESMERALDAS,ECUADOR,0.0,0.0
SEGE,,,GUALE,ECUADOR,0.0,0.0
SEGH,,,GRAN CHAPARRAL,ECUADOR,0.0,0.0
SEGM,,,GRANJAS MARINAS,ECUADOR,0.0,0.0
SEGS,GPS,SEYMOUR,GALAPAGOS,GALAPAGOS I. (ECUADOR,-0.45399999999999996,-90.266
SEGU,GYE,SIMON BOLIVAR INTERNATIONAL,GUAYAQUIL,ECUADOR,-2.158,-79.884
SEGZ,,GUALAQUIZA,GUALAQUIZA,ECUADOR,-3.423,-78.57300000000001
SEHA,,,HNDA,ECUADOR,0.0,0.0
SEHI,,,COTACACHI,ECUADOR,0.0,0.0
SEHJ,,,HNDA,ECUADOR,0.0,0.0
SEIB,,ATAHUALPA,IBARRA,ECUADOR,0.33799999999999997,-78.13600000000001
SEIC,,,INDUCAM,ECUADOR,0.0,0.0
SEIS,,,ISABEL MARIA,ECUADOR,0.0,0.0
SEIZ,,,INGENIO AZTRA,ECUADOR,0.0,0.0
SEJ,,,MAR ROJO,ECUADOR,0.0,0.0
SEJC,,,SAN JACINTO,ECUADOR,0.0,0.0
SEJI,,,JIPIJAPA,ECUADOR,0.0,0.0
SEKK,,,KM-192,ECUADOR,0.0,0.0
SEKO,,,KM-200,ECUADOR,0.0,0.0
SELA,LGQ,LAGO AGRIO,LAGO AGRIO,ECUADOR,0.092,-76.869
SELH,,,LAS CONCHITAS,ECUADOR,0.0,0.0
SELI,,,LIMONCOCHA,ECUADOR,0.0,0.0
SELJ,,HACIENDA LA JULIA,LA JULIA,ECUADOR,-1.704,-79.55199999999999
SELM,,LOMA LARGA,LOMA LARGA,ECUADOR,-1.501,-79.48100000000001
SELN,,,LIMON,ECUADOR,0.0,0.0
SELO,LOH,,LOJA,ECUADOR,0.0,0.0
SELP,,,LA PLANADA,ECUADOR,0.0,0.0
SELR,,,LOS MANGLARES,ECUADOR,0.0,0.0
SELS,,,LA SETA,ECUADOR,0.0,0.0
SELT,,COTOPAXI INTERNATIONAL,LATACUNGA,ECUADOR,-0.907,-78.616
SELY,,,LA JUDY,ECUADOR,0.0,0.0
SELZ,,,LA LUZ,ECUADOR,0.0,0.0
SEMA,,J M VELASCO IBARRA,MACARA,ECUADOR,-4.38,-79.941
SEMC,XMS,MACAS,MACAS,ECUADOR,-2.299,-78.12100000000001
SEMD,,,MONDRAGON,ECUADOR,0.0,0.0
SEME,,,MOPESCA,ECUADOR,0.0,0.0
SEMF,,,LINSA,ECUADOR,0.0,0.0
SEMG,,,MARGOLIO,ECUADOR,0.0,0.0
SEMH,MCH,GENERAL SERRANO,MACHALA,ECUADOR,-3.2689999999999997,-79.962
SEMI,,,MIRAFLORES,ECUADOR,0.0,0.0
SEML,,,MANGLARALTO,ECUADOR,0.0,0.0
SEMN,,,LA MANA,ECUADOR,0.0,0.0
SEMO,,EL CARMEN,MONTALVO,ECUADOR,-2.0669999999999997,-76.975
SEMP,,,MOPA,ECUADOR,0.0,0.0
SEMR,,,MARIA TERESA,ECUADOR,0.0,0.0
SEMS,,,MONJAS SUR,ECUADOR,0.0,0.0
SEMT,MEC,ELOY ALFARO INTERNATIONAL,MANTA,ECUADOR,-0.946,-80.678
SEMX,,MARAGROSA,MARAGROSA,ECUADOR,-2.8510000000000004,-79.804
SEMY,,MARTINICA,MARTINICA,ECUADOR,-1.74,-79.622
SENA,,,NOR ANTIZANA,ECUADOR,0.0,0.0
SENC,,,NOR CAYAMBE,ECUADOR,0.0,0.0
SENI,,,NOR ILINIZA,ECUADOR,0.0,0.0
SENR,,,NUEVO RANCHO,ECUADOR,0.0,0.0
SENV,,,SITIO NUEVO,ECUADOR,0.0,0.0
SEOL,,,OLMEDO,ECUADOR,0.0,0.0
SEOT,,,PORTOTILLO,ECUADOR,0.0,0.0
SEOV,,,PORVENIR,ECUADOR,0.0,0.0
SEOY,,,PANTALONY,ECUADOR,0.0,0.0
SEPA,,,PASTAZA,ECUADOR,0.0,0.0
SEPB,,,PEDO CARBO,ECUADOR,0.0,0.0
SEPD,,PEDERNALES,PEDERNALES,ECUADOR,0.073,-80.05199999999999
SEPE,,,PECHICHAL,ECUADOR,0.0,0.0
SEPJ,,,PUNA VIEJA,ECUADOR,0.0,0.0
SEPL,,,PLAYAS,ECUADOR,0.0,0.0
SEPN,,,PALESTINA,ECUADOR,0.0,0.0
SEPO,,,POSORJA,ECUADOR,0.0,0.0
SEPP,,,PLANTACIONES TROPICALE,ECUADOR,0.0,0.0
SEPQ,,,PROLACAN,ECUADOR,0.0,0.0
SEPR,,,PATRICIA,ECUADOR,0.0,0.0
SEPS,,,PASAJE,ECUADOR,0.0,0.0
SEPT,,,PUTUMAYO,ECUADOR,0.0,0.0
SEPU,,,PUNA,ECUADOR,0.0,0.0
SEPV,PVO,REALES TAMARINDOS,PORTOVIEJO,ECUADOR,-1.041,-80.472
SEPX,,,PAYO,ECUADOR,0.0,0.0
SEQE,,,QUEVEDO,ECUADOR,0.0,0.0
SEQU,UIO,MARISCAL SUCRE INTERNATIONAL,QUITO,ECUADOR,-0.141,-78.488
SERA,,,RANCHO ALEGRE,ECUADOR,0.0,0.0
SERB,,CHIMBORAZO,RIOBAMBA,ECUADOR,-1.6540000000000001,-78.656
SERH,,,RIO HONDO,ECUADOR,0.0,0.0
SERO,,VICTOR LARREA,SANTA ROSA,ECUADOR,-3.435,-79.97800000000001
SERR,,,REY RANCHO,ECUADOR,0.0,0.0
SERT,,,SANTA RITA,ECUADOR,0.0,0.0
SERY,,,SARAYACU,ECUADOR,0.0,0.0
SESA,SNC,GENERAL ULPIANO PAEZ,SALINAS,ECUADOR,-2.205,-80.98899999999999
SESC,,,SUCUA,ECUADOR,0.0,0.0
SESD,,SANTO DOMINGO LOS COLORADOS,SANTO DOMINGO,ECUADOR,-0.248,-79.214
SESE,,,SECADAL,ECUADOR,0.0,0.0
SESF,,,SAN FRANCISCO,ECUADOR,0.0,0.0
SESH,,,SAN HONORATO,ECUADOR,0.0,0.0
SESI,,,SUR ILINIZA,ECUADOR,0.0,0.0
SESL,,,SAN LORENZO,ECUADOR,0.0,0.0
SESN,,,SAN CARLOS,ECUADOR,0.0,0.0
SESO,,,LA ESTERELLA,ECUADOR,0.0,0.0
SEST,,SAN CRISTOBAL,SAN CRISTOBAL,ECUADOR,-0.91,-89.616
SESU,,,SAUSALITO,ECUADOR,0.0,0.0
SESX,,,SAN JOSE DE CHAMANGA,ECUADOR,0.0,0.0
SESY,,,SUR CAYAMBE,ECUADOR,0.0,0.0
SESZ,,,SUR ANTIZANA,ECUADOR,0.0,0.0
SETA,,TAURA,TAURA,ECUADOR,-2.261,-79.689
SETB,,,TIMBRE,ECUADOR,0.0,0.0
SETE,,MAYOR GALO TORRES,TENA,ECUADOR,-0.987,-77.819
SETG,,,TENGUEL,ECUADOR,0.0,0.0
SETH,,,TAISHA,ECUADOR,0.0,0.0
SETI,,,TIPUTINI,ECUADOR,0.0,0.0
SETL,,,TAPAILA,ECUADOR,0.0,0.0
SETO,,,PACTO,ECUADOR,0.0,0.0
SETR,TPC,TARAPOA,TARAPOA,ECUADOR,-0.12300000000000001,-76.337
SETT,,,TENIENTE ORTIZ,ECUADOR,0.0,0.0
SETU,TUA,EL ROSAL TENIENTE MANTILLA,TULCAN,ECUADOR,0.809,-77.708
SEVC,,,LA VICTORIA,ECUADOR,0.0,0.0
SEVI,,,VILLANO,ECUADOR,0.0,0.0
SEVR,,,EL VERGEL,ECUADOR,0.0,0.0
SEYA,,,YAUPI,ECUADOR,0.0,0.0
SEZA,,,ZAMORA,ECUADOR,0.0,0.0
SEZP,,,ZUMBA-PUCUPAMBA,ECUADOR,0.0,0.0
SFAL,,STANLEY,STANLEY,FALKLAND ISLANDS,-51.68600000000001,-57.777
SGAS,ASU,SILVIO PETTIROSSI INTERNATIONAL,ASUNCION,PARAGUAY,-25.24,-57.519
SGAY,,JUAN DE AYOLAS,AYOLAS,PARAGUAY,-27.371,-56.854
SGCO,,TENIENTE COL CARMELO PERALTA,CONCEPTION,PARAGUAY,-23.441999999999997,-57.427
SGEN,,,ENCARNACION,PARAGUAY,0.0,0.0
SGFI,,FILADELFIA,FILADELFIA,PARAGUAY,-22.36,-60.053999999999995
SGGR,,,SALTO DEL GUAIRA,PARAGUAY,0.0,0.0
SGIB,,ITAIPU,ITAIPU,PARAGUAY,-25.406999999999996,-54.619
SGLV,,,LA VICTORIA,PARAGUAY,0.0,0.0
SGME,,DR LUIS MARIA ARGANA INTERNATIONAL,MARISCAL ESTIGARRIBIA,PARAGUAY,-22.045,-60.622
SGNA,,,NUEVA ASUNCION,PARAGUAY,0.0,0.0
SGOL,,,OLIMPO,PARAGUAY,0.0,0.0
SGPI,,CARLOS MIGUEL JIMENEZ,PILAR,PARAGUAY,-26.881,-58.318000000000005
SGPS,,,CIUDAD PRES.STROESSNER,PARAGUAY,0.0,0.0
SHCR,,,COCHRANE,CHILE,0.0,0.0
SKAR,AXM,EL EDEN,ARMENIA,COLOMBIA,4.454,-75.765
SKAS,PUU,TRES DE MAYO,PUERTO ASIS,COLOMBIA,0.505,-76.501
SKBC,,LAS FLORES,EL BANCO,COLOMBIA,9.045,-73.975
SKBG,BGA,PALONEGRO,BUCARAMANGA,COLOMBIA,7.126,-73.185
SKBO,BOG,ELDORADO INTERNATIONAL,BOGOTA,COLOMBIA,4.7010000000000005,-74.14699999999999
SKBQ,BAQ,ERNESTO CORTISSOZ,BARRANQUILLA,COLOMBIA,10.889000000000001,-74.781
SKBS,BSC,JOSE CELESTINO MUTIS,BAHIA SOLANO,COLOMBIA,6.202999999999999,-77.39399999999999
SKBU,BUN,GERARDO TOBAR LOPEZ,BUENAVENTURA,COLOMBIA,3.819,-76.99
SKCC,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,7.928,-72.51100000000001
SKCD,COG,MANDINGA,CONDOTO,COLOMBIA,5.072,-76.676
SKCG,CTG,RAFAEL NUNEZ,CARTAGENA,COLOMBIA,10.442,-75.513
SKCL,CLO,ALFONSO BONILLA ARAGON INTERNATIONAL,CALI,COLOMBIA,3.543,-76.381
SKCO,TCO,LA FLORIDA,TUMACO,COLOMBIA,1.814,-78.749
SKCZ,CZU,LAS BRUJAS,COROZAL,COLOMBIA,9.332,-75.286
SKEJ,EJA,YARIGUIES,BARRANCABERMEJA,COLOMBIA,7.024,-73.807
SKFL,FLA,GUSTAVO ARTUNDUAGA PAREDES,FLORENCIA,COLOMBIA,1.59,-75.564
SKFX,,,SAN FELIX,COLOMBIA,0.0,0.0
SKGI,,SANTIAGO VILA,GIRARDOT,COLOMBIA,4.276,-74.797
SKGO,,SANTA ANA,CARTAGO,COLOMBIA,4.758,-75.956
SKGP,GPI,GUAPI,GUAPI,COLOMBIA,2.57,-77.898
SKGY,,GUAYMARAL,GUAYMARAL,COLOMBIA,4.812,-74.065
SKIB,IBE,PERALES,IBAGUE,COLOMBIA,4.421,-75.133
SKIP,IPI,SAN LUIS,IPIALES,COLOMBIA,0.862,-77.672
SKLC,,ANTONIO ROLDAN BETANCOURT,CAREPA,COLOMBIA,7.812,-76.71600000000001
SKLM,,LA MINA,LA MINA,COLOMBIA,11.232000000000001,-72.49
SKLT,LET,ALFREDO VASQUEZ COBO,LETICIA,COLOMBIA,-4.1930000000000005,-69.943
SKMD,EOH,OLAYA HERRERA,MEDELLIN,COLOMBIA,6.22,-75.59100000000001
SKMG,MGN,BARACOA,MAGANGUE,COLOMBIA,9.283,-74.839
SKMR,MTR,LOS GARZONES,MONTERIA,COLOMBIA,8.824,-75.82600000000001
SKMU,MVP,FABIO ALBERTO LEON BENTLEY,MITU,COLOMBIA,1.254,-70.234
SKMZ,MZL,LA NUBIA,MANIZALES,COLOMBIA,5.03,-75.465
SKNV,NVA,BENITO SALAS,NEIVA,COLOMBIA,2.95,-75.294
SKOC,OCV,AGUAS CLARAS,OCANA,COLOMBIA,8.315,-73.358
SKOT,OTU,OTU,OTU,COLOMBIA,7.01,-74.715
SKPB,,PUERTO BOLIVAR,PUERTO BOLIVAR,COLOMBIA,12.220999999999998,-71.985
SKPC,PCR,PUERTO CARRENO,PUERTO CARRENO,COLOMBIA,6.184,-67.493
SKPE,PEI,MATECANA,PEREIRA,COLOMBIA,4.813,-75.73899999999999
SKPI,,PITALITO,PITALITO,COLOMBIA,1.858,-76.086
SKPP,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,2.454,-76.61
SKPS,PSO,ANTONIO NARINO,PASTO,COLOMBIA,1.396,-77.291
SKPV,PVA,EL EMBRUJO,PROVIDENCIA,COLOMBIA,13.357000000000001,-81.358
SKQU,,MARIQUITA,MARIQUITA,COLOMBIA,5.212999999999999,-74.884
SKRG,MDE,JOSE MARIA CORDOVA,RIO NEGRO,COLOMBIA,6.164,-75.423
SKRH,RCH,ALMIRANTE PADILLA,RIO HACHA,COLOMBIA,11.526,-72.926
SKSA,RVE,LOS COLONIZADORES,SARAVENA,COLOMBIA,6.957999999999999,-71.855
SKSJ,SJE,JORGE E GONZALEZ TORRES,SAN JOSE DEL GUAVIARE,COLOMBIA,2.5789999999999997,-72.639
SKSM,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,11.119000000000002,-74.23100000000001
SKSP,ADZ,GUSTAVO ROJAS PINILLA,SAN ANDRES ISLAND,COLOMBIA,12.583,-81.711
SKSV,SVI,EDUARDO FALLA SOLANO,SAN VINCENTE DE CAGUAN,COLOMBIA,2.1519999999999997,-74.766
SKTD,TDA,TRINIDAD,TRINIDAD,COLOMBIA,5.43,-71.658
SKTM,TME,TAME,TAME,COLOMBIA,6.4510000000000005,-71.76
SKTU,TRB,GONZALO MEJIA,TURBO,COLOMBIA,8.074,-76.741
SKUC,AUC,SANTIAGO PEREZ,ARAUCA,COLOMBIA,7.069,-70.737
SKUI,UIB,EL CARANO,QUIBDO,COLOMBIA,5.691,-76.641
SKUL,ULQ,FARFAN,TULUA,COLOMBIA,4.088,-76.235
SKVP,VUP,ALFONSO LOPEZ PUMAREJO,VALLEDUPAR,COLOMBIA,10.435,-73.249
SKVV,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,4.168,-73.61399999999999
SKYP,,EL YOPAL,EL-YOPAL,COLOMBIA,5.319,-72.384
SLAB,,,ABOPO,BOLIVIA,0.0,0.0
SLAG,,,MONTE AGUDO,BOLIVIA,0.0,0.0
SLAN,,,ANGORA,BOLIVIA,0.0,0.0
SLAP,APB,APOLO,APOLO,BOLIVIA,-14.739,-68.411
SLAQ,,,AIQUILE,BOLIVIA,0.0,0.0
SLAS,,ASCENSION DE GUARAYOS,ASCENSION DE GUARAYOS,BOLIVIA,-15.719000000000001,-63.092
SLAU,,,SAN AURELIO,BOLIVIA,0.0,0.0
SLAV,,,AVICAYA,BOLIVIA,0.0,0.0
SLAX,,,AY-LURI,BOLIVIA,0.0,0.0
SLBC,,,BOCA CHAPARE,BOLIVIA,0.0,0.0
SLBF,,,BLANCA FLOR,BOLIVIA,0.0,0.0
SLBH,,,BUENA HORA,BOLIVIA,0.0,0.0
SLBJ,BJO,BERMEJO,BERMEJO,BOLIVIA,-22.769000000000002,-64.315
SLBN,,,BELLA UNION,BOLIVIA,0.0,0.0
SLBU,,,BAURES,BOLIVIA,0.0,0.0
SLBV,,,VILLA VISTA,BOLIVIA,0.0,0.0
SLBW,,,BUENA VISTA,BOLIVIA,0.0,0.0
SLBY,,,BOYUIBE,BOLIVIA,0.0,0.0
SLCA,CAM,CAMIRI,CAMIRI,BOLIVIA,-20.007,-63.527
SLCB,CBB,JORGE WILSTERMAN,COCHABAMBA,BOLIVIA,-17.421,-66.17699999999999
SLCC,,,COPACABANA,BOLIVIA,0.0,0.0
SLCG,,,CHARAGUA,BOLIVIA,0.0,0.0
SLCH,,CHIMORE,CHAPACURA,BOLIVIA,-16.99,-65.141
SLCI,,,CLARA RIOS,BOLIVIA,0.0,0.0
SLCJ,,,CAVIAS,BOLIVIA,0.0,0.0
SLCL,,,COLLPANI,BOLIVIA,0.0,0.0
SLCM,,,CAMIARE,BOLIVIA,0.0,0.0
SLCN,,CHARANA,CHARANA,BOLIVIA,-17.594,-69.434
SLCO,CIJ,CAPITAN ANIBAL ARAB,COBIJA,BOLIVIA,-11.04,-68.783
SLCP,CEP,CONCEPCION,CONCEPTION,BOLIVIA,-16.143,-62.026
SLCQ,,,COPAQUILLA,BOLIVIA,0.0,0.0
SLCR,,,COMARAPA,BOLIVIA,0.0,0.0
SLCS,,,CERDAS,BOLIVIA,0.0,0.0
SLCT,,,CHORETI,BOLIVIA,0.0,0.0
SLCV,,,CAVINAS,BOLIVIA,0.0,0.0
SLCY,,,COLLPA,BOLIVIA,0.0,0.0
SLCZ,SRZ,,SANTA CRUZ,BOLIVIA,0.0,0.0
SLDN,,,EL DESENGANO,BOLIVIA,0.0,0.0
SLDP,,,LOMA DEL PORVENIR,BOLIVIA,0.0,0.0
SLEC,,,EL CAIRO,BOLIVIA,0.0,0.0
SLED,,,EL DORADO,BOLIVIA,0.0,0.0
SLEF,,,EL TRIUNFO,BOLIVIA,0.0,0.0
SLEJ,,,EL JOVI,BOLIVIA,0.0,0.0
SLEL,,,EL ROSEDA,BOLIVIA,0.0,0.0
SLEO,,,EL PARAISO,BOLIVIA,0.0,0.0
SLEP,,,EL PERU,BOLIVIA,0.0,0.0
SLES,,,ESPIRITU,BOLIVIA,0.0,0.0
SLEU,,,EUCALIPTOS,BOLIVIA,0.0,0.0
SLEV,,,EL SALVADOR,BOLIVIA,0.0,0.0
SLEZ,,,LA ESPERANZA,BOLIVIA,0.0,0.0
SLFA,,,FATIMA,BOLIVIA,0.0,0.0
SLGJ,,,GUADALAJARA,BOLIVIA,0.0,0.0
SLGY,GYA,CAP DE AV EMILIO BELTRAN,GUAYARAMERIN,BOLIVIA,-10.822000000000001,-65.346
